"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
541722,621114,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Consultorios de medicina especializada del sector público","1",75.5,8,0.391048841745619,0.338211283277185,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541722,621411,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Centros de planificación familiar del sector privado","1",75.5,36,0.391048841745619,0.294208812864774,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541722,621492,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Otros centros del sector público para la atención de pacientes que no requieren hospitalización","1",75.5,20.5,0.391048841745619,0.324385329001487,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541722,621512,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Laboratorios médicos y de diagnóstico del sector público","1",75.5,216,0.391048841745619,0.414019702852593,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541722,621992,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público","1",75.5,75.5,0.391048841745619,0.426877546642421,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541722,624221,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Refugios temporales comunitarios del sector privado","1",75.5,2.5,0.391048841745619,0.299485516706732,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541722,713299,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Otros juegos de azar","1",75.5,470,0.391048841745619,0.260272539661248,54,71,"Servicios profesionales, científicos y técnicos","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
541722,713950,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Boliches","1",75.5,28.5,0.391048841745619,0.292163160564501,54,71,"Servicios profesionales, científicos y técnicos","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
541722,931110,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Órganos legislativos","1",75.5,326.5,0.391048841745619,0.416232061338543,54,93,"Servicios profesionales, científicos y técnicos","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
541810,611611,"Agencias de publicidad","Escuelas de arte del sector privado","0.428571428571429",360.5,530.5,0.233599372192244,0.380662112085841,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541820,541870,"Agencias de relaciones públicas","Distribución de material publicitario","1",8,2.5,0.197974062422081,0.294584670381939,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541820,541910,"Agencias de relaciones públicas","Servicios de investigación de mercados y encuestas de opinión pública","1",8,41,0.197974062422081,0.182705321810039,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541820,541990,"Agencias de relaciones públicas","Otros servicios profesionales, científicos y técnicos","1",8,5,0.197974062422081,0.298133570900382,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541820,611431,"Agencias de relaciones públicas","Escuelas para la capacitación de ejecutivos del sector privado","1",8,40.5,0.197974062422081,0.317241729228768,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541820,621114,"Agencias de relaciones públicas","Consultorios de medicina especializada del sector público","1",8,8,0.197974062422081,0.338211283277185,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541820,621411,"Agencias de relaciones públicas","Centros de planificación familiar del sector privado","1",8,36,0.197974062422081,0.294208812864774,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541820,621492,"Agencias de relaciones públicas","Otros centros del sector público para la atención de pacientes que no requieren hospitalización","1",8,20.5,0.197974062422081,0.324385329001487,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541820,621512,"Agencias de relaciones públicas","Laboratorios médicos y de diagnóstico del sector público","1",8,216,0.197974062422081,0.414019702852593,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541820,621992,"Agencias de relaciones públicas","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público","1",8,75.5,0.197974062422081,0.426877546642421,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541820,624221,"Agencias de relaciones públicas","Refugios temporales comunitarios del sector privado","1",8,2.5,0.197974062422081,0.299485516706732,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541820,713299,"Agencias de relaciones públicas","Otros juegos de azar","1",8,470,0.197974062422081,0.260272539661248,54,71,"Servicios profesionales, científicos y técnicos","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
541820,713950,"Agencias de relaciones públicas","Boliches","1",8,28.5,0.197974062422081,0.292163160564501,54,71,"Servicios profesionales, científicos y técnicos","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
541820,931110,"Agencias de relaciones públicas","Órganos legislativos","1",8,326.5,0.197974062422081,0.416232061338543,54,93,"Servicios profesionales, científicos y técnicos","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
541840,621312,"Agencias de representación de medios","Consultorios de quiropráctica del sector público","0.5",25.5,28.5,0.355732059639402,0.383313172062222,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541850,622311,"Agencias de anuncios publicitarios","Hospitales del sector privado de otras especialidades médicas","0.461538461538462",73.5,419.5,0.240741646563359,0.327333912904889,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541870,541910,"Distribución de material publicitario","Servicios de investigación de mercados y encuestas de opinión pública","1",2.5,41,0.294584670381939,0.182705321810039,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541870,541990,"Distribución de material publicitario","Otros servicios profesionales, científicos y técnicos","1",2.5,5,0.294584670381939,0.298133570900382,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541870,611431,"Distribución de material publicitario","Escuelas para la capacitación de ejecutivos del sector privado","1",2.5,40.5,0.294584670381939,0.317241729228768,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541870,621114,"Distribución de material publicitario","Consultorios de medicina especializada del sector público","1",2.5,8,0.294584670381939,0.338211283277185,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541870,621411,"Distribución de material publicitario","Centros de planificación familiar del sector privado","1",2.5,36,0.294584670381939,0.294208812864774,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541870,621492,"Distribución de material publicitario","Otros centros del sector público para la atención de pacientes que no requieren hospitalización","1",2.5,20.5,0.294584670381939,0.324385329001487,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541870,621512,"Distribución de material publicitario","Laboratorios médicos y de diagnóstico del sector público","1",2.5,216,0.294584670381939,0.414019702852593,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541870,621992,"Distribución de material publicitario","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público","1",2.5,75.5,0.294584670381939,0.426877546642421,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541870,624221,"Distribución de material publicitario","Refugios temporales comunitarios del sector privado","1",2.5,2.5,0.294584670381939,0.299485516706732,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541870,713299,"Distribución de material publicitario","Otros juegos de azar","1",2.5,470,0.294584670381939,0.260272539661248,54,71,"Servicios profesionales, científicos y técnicos","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
541870,713950,"Distribución de material publicitario","Boliches","1",2.5,28.5,0.294584670381939,0.292163160564501,54,71,"Servicios profesionales, científicos y técnicos","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
541870,931110,"Distribución de material publicitario","Órganos legislativos","1",2.5,326.5,0.294584670381939,0.416232061338543,54,93,"Servicios profesionales, científicos y técnicos","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
